Sample #,Fx,Fy,Fz,Mx,My,Mz,RTA,RSO,LTA,LSO,GO
7255,0,0,0,0,0,0,0.034502,0.00271,0.050834,0.169576,0.002319
7256,0,0,0,0,0,0,0.044877,0.010416,0.034622,0.194715,0.001671
7257,0,0,0,0,0,0,0.006464,0.004084,0.016616,0.06864,0.001862
7258,0,0,0,0,0,0,-0.084669,0.004236,0.014976,-0.210327,0.001747
7259,0,0,0,0,0,0,-0.083067,0.009729,-0.001694,-0.189387,0.005371
7260,0,0,0,0,0,0,-0.039924,0.001261,-0.011879,-0.178324,0.001862
7261,0,0,0,0,0,0,-0.001815,-0.004156,-0.013749,-0.162722,0.001709
7262,0,0,0,0,0,0,0.032975,0.006487,-0.003258,-0.109584,0.0019
7263,0,0,0,0,0,0,0.089318,0.005877,0.00357,-0.108515,0.001862
7264,0,0,0,0,0,0,0.188615,0.00889,0.005249,-0.077082,0.000641
7265,0,0,0,0,0,0,0.241639,0.002863,0.032523,-0.126063,0.001442
7266,0,0,0,0,0,0,0.24122,-0.002363,0.054305,-0.047404,0.002624
7267,0,0,0,0,0,0,0.171068,-0.012205,0.049232,0.133793,0.001976
7268,0,0,0,0,0,0,0.018061,-0.008352,-0.004822,0.14253,0.001633
7269,0,0,0,0,0,0,-0.207043,-0.004232,-0.035607,0.125021,0.001137
7270,0,0,0,0,0,0,-0.536785,-0.006559,-0.036026,0.031676,0.000298
7271,0,0,0,0,0,0,-0.374817,-0.004385,-0.032288,0.036519,0.000603
7272,0,0,0,0,0,0,-0.159592,-0.007017,-0.057961,-0.023142,0.0019
7273,0,0,0,0,0,0,-0.022186,-0.006369,-0.050637,0.090687,0.002052
7274,0,0,0,0,0,0,-0.003874,-0.006636,-0.025307,0.335819,0.002205
7275,0,0,0,0,0,0,-0.009673,0.013391,0.01715,0.48383,0.002472
7276,0,0,0,0,0,0,0.016496,0.007135,0.024436,0.4429,-0.000809
7277,0,0,0,0,0,0,0.046747,0.003969,0.03691,0.091072,0.001938
7278,0,0,0,0,0,0,0.033205,0.006182,0.032486,-0.18023,0.002052
7279,0,0,0,0,0,0,-0.046064,0.004503,0.041946,-0.234476,0.001366
7280,0,0,0,0,0,0,-0.086043,-0.001104,0.08158,-0.300966,0.002853
7281,0,0,0,0,0,0,-0.070784,-0.002096,0.072082,-0.395685,0.0019
7282,0,0,0,0,0,0,-0.073493,0.004084,0.039543,-0.498834,0.001976
7283,0,0,0,0,0,0,-0.072539,0.002596,0.020927,-0.328358,-0.000427
7284,0,0,0,0,0,0,0.015809,-0.009458,0.007614,-0.247752,0.000221
7285,0,0,0,0,0,0,0.110947,-0.005911,-0.00486,-0.213038,0.001976
7286,0,0,0,0,0,0,0.21711,-0.013922,0.010894,-0.031727,0.001137
7287,0,0,0,0,0,0,0.267694,-0.027349,0.010627,0.047162,0.001633
7288,0,0,0,0,0,0,0.026531,-0.008009,0.012687,0.105718,0.001595
7289,0,0,0,0,0,0,0.094239,0.000307,-0.00589,0.120214,0.001785
7290,0,0,0,0,0,0,0.171945,-0.002249,-0.016152,0.127386,0.001938
7291,0,0,0,0,0,0,0.061053,0.001032,-0.024887,0.114301,0.001633
7292,0,0,0,0,0,0,-0.085584,0.00786,-0.017602,0.043692,0.001175
7293,0,0,0,0,0,0,0.0234,0.012171,-0.0308,0.009207,0.002281
7294,0,0,0,0,0,0,0.124642,0.017168,-0.002648,0.045789,0.000717
7295,0,0,0,0,0,0,0.13891,0.017397,0.001472,0.077146,0.000984
7296,0,0,0,0,0,0,0.156495,0.0161,-0.005089,0.08119,0.001137
7297,0,0,0,0,0,0,0.110224,0.009958,-0.017411,0.103849,0.001633
7298,0,0,0,0,0,0,-0.094891,-0.004118,-0.020081,0.11823,0.000908
7299,0,0,0,0,0,0,-0.283185,-0.018576,-0.010048,0.111326,0.000793
7300,0,0,0,0,0,0,-0.146926,-0.009802,-0.011155,0.045523,0.003807
7301,0,0,0,0,0,0,0.067116,0.003168,-0.019356,-0.030161,0.001938
7302,0,0,0,0,0,0,-0.013105,-0.00263,-0.03904,-0.083033,0.002205
7303,0,0,0,0,0,0,-0.16596,0.009844,-0.049302,-0.09875,0.003387
7304,0,0,0,0,0,0,-0.059303,0.024378,-0.035111,-0.091464,0.00148
7305,0,0,0,0,0,0,-0.020087,0.027048,0.001853,-0.036952,0.001518
7306,0,0,0,0,0,0,-0.034811,0.014841,0.019706,0.004171,0.002167
7307,0,0,0,0,0,0,-0.04267,0.008585,0.002159,0.009588,0.00087
7308,0,0,0,0,0,0,0.069787,0.007059,0.00418,0.031179,0.001099
7309,0,0,0,0,0,0,0.026224,-0.004881,0.015548,0.033163,0.001251
7310,0,0,0,0,0,0,0.09237,-0.000456,-0.00959,0.030149,0.001556
7311,0,0,0,0,0,0,0.318962,0.002977,-0.021264,0.014623,0.001099
7312,0,0,0,0,0,0,0.443055,-0.003164,0.000785,0.019124,0.001595
7313,0,0,0,0,0,0,0.470941,-0.021322,-0.016724,0.04823,0.002701
7314,0,0,0,0,0,0,0.506036,-0.005644,-0.028397,0.057043,-0.001419
7315,0,0,0,0,0,0,0.25629,0.004312,0.025542,0.04064,0.002052
7316,0,0,0,0,0,0,-0.435083,0.002634,0.048507,0.007032,0.00106
7317,0,0,0,0,0,0,-0.77589,0.002596,0.035003,0.013097,0.001327
7318,0,0,0,0,0,0,-0.557274,-0.002783,-0.013748,0.002264,0.001175
7319,0,0,0,0,0,0,-0.215326,0.004007,-0.06601,-0.037829,0.002052
7320,0,0,0,0,0,0,-0.100616,0.002787,-0.080849,-0.00426,-0.001572
7321,0,0,0,0,0,0,-0.05831,-0.01293,-0.115753,-0.046984,0.001556
7322,0,0,0,0,0,0,-0.219938,-0.002173,-0.153176,-0.036112,-0.000656
7323,0,0,0,0,0,0,-0.138686,-0.013655,-0.157982,0.002835,0.000107
7324,0,0,0,0,0,0,-0.136855,-0.033148,-0.142113,0.043691,0.000488
7325,0,0,0,0,0,0,-0.197546,-0.044439,-0.114037,0.038923,0.001862
7326,0,0,0,0,0,0,-0.119346,-0.038298,0.018523,0.003561,0.0019
7327,0,0,0,0,0,0,-0.133078,-0.014456,0.017456,-0.003687,0.00148
7328,0,0,0,0,0,0,0.006234,-0.005301,0.015853,-0.012461,0.002129
7329,0,0,0,0,0,0,0.000551,-0.016325,0.099585,-0.031725,0.002014
7330,0,0,0,0,0,0,0.191322,-0.021818,0.290701,-0.021006,0.001976
7331,0,0,0,0,0,0,0.278146,-0.020636,0.379966,-0.0059,0.003006
7332,0,0,0,0,0,0,0.343949,-0.021551,0.282463,0.008329,0.000946
7333,0,0,0,0,0,0,0.126819,-0.018728,0.105843,0.0118,0.000832
7334,0,0,0,0,0,0,0.053614,-0.005758,-0.045715,0.039686,0.001442
7335,0,0,0,0,0,0,0.386214,0.023424,-0.144134,0.04537,0.001328
7336,0,0,0,0,0,0,0.556809,0.046617,-0.184494,0.041784,0.001518
7337,0,0,0,0,0,0,0.268192,0.049021,0.048353,0.039342,0.0019
7338,0,0,0,0,0,0,0.011692,0.039217,0.24439,0.021032,-0.000999
7339,0,0,0,0,0,0,0.006959,-0.013921,0.020128,0.008672,0.001747
7340,0,0,0,0,0,0,-0.607202,-0.029867,-0.203948,0.016874,-0.001343
7341,0,0,0,0,0,0,-0.677549,-0.027578,-0.181061,0.001081,0.000565
7342,0,0,0,0,0,0,0.067493,-0.031317,-0.013635,-0.023753,0.001785
7343,0,0,0,0,0,0,0.09237,-0.065763,0.077117,-0.034281,0.001556
7344,0,0,0,0,0,0,-0.383662,-0.037268,0.117973,-0.053126,0.000679
7345,0,0,0,0,0,0,-0.590115,0.004083,0.103668,-0.06991,0.00106
7346,0,0,0,0,0,0,-0.218301,0.016863,0.096801,-0.075861,0.001671
7347,0,0,0,0,0,0,0.138945,0.056764,0.092529,-0.041758,0.002014
7348,0,0,0,0,0,0,0.177552,0.080568,-0.03347,-0.026232,0.001862
7349,0,0,0,0,0,0,0.134981,0.07992,-0.180984,-0.01269,0.002815
7350,0,0,0,0,0,0,0.130746,0.055582,-0.204941,0.001233,0.002434
7351,0,0,0,0,0,0,0.127275,0.038988,-0.171906,0.00646,0.002129
7352,0,0,0,0,0,0,0.124719,0.014765,0.017569,0.021261,-0.00016
7353,0,0,0,0,0,0,0.121095,0.008814,0.134719,0.037549,0.00148
7354,0,0,0,0,0,0,0.117853,-0.008657,0.116409,0.044645,0.00045
7355,0,0,0,0,0,0,-0.099622,-0.020903,-0.030837,0.032323,0.001595
7356,0,0,0,0,0,0,-0.303975,-0.082433,-0.11766,0.000051,0.001747
7357,-1.94155,0.734994,-29.565851,2959.591797,-356.838989,1707.981445,0.206502,-0.097387,-0.062653,-0.011813,0.001595
7358,0,0,0,0,0,0,0.296265,0.01732,0.002578,-0.008265,0.001556
7359,0,0,0,0,0,0,-0.182132,0.045816,0.017303,-0.010401,0.002052
7360,0,0,0,0,0,0,-0.363408,0.163804,0.056899,0.006383,0.000679
7361,0,0,0,0,0,0,-0.170502,0.222856,0.075363,0.003828,0.002472
7362,0,0,0,0,0,0,-0.165732,0.164225,0.020164,-0.00033,0.001862
7363,0,0,0,0,0,0,-0.210745,0.164949,0.019859,-0.012232,0.000412
7364,0,0,0,0,0,0,-0.315916,0.097163,0.087035,-0.026194,0.001976
7365,0,0,0,0,0,0,-0.15654,0.054934,0.130523,0.005048,0.00148
7366,0,0,0,0,0,0,-0.171301,0.040705,0.116027,0.027898,0.001442
7367,0,0,0,0,0,0,-0.226156,0.021517,-0.02626,0.05071,0.000946
7368,0,0,0,0,0,0,-0.158675,-0.019224,-0.047547,0.029806,0.001137
7369,0,0,0,0,0,0,-0.037635,-0.038793,-0.023019,0.007948,0.001938
7370,0,0,0,0,0,0,0.021874,-0.006903,-0.023476,-0.012308,0.002052
7371,0,0,0,0,0,0,0.046518,0.001985,-0.005852,-0.02215,-0.001343
7372,0,0,0,0,0,0,0.089891,-0.009764,-0.020768,-0.030009,0.001404
7373,0,0,0,0,0,0,0.127008,0.014345,-0.097595,-0.00651,0.00148
7374,0,0,0,0,0,0,0.197656,-0.008428,-0.115639,-0.007884,0.001137
7375,0,0,0,0,0,0,0.193231,-0.060155,-0.050599,-0.02608,0.000565
7376,0,0,0,0,0,0,0.164697,-0.05863,-0.066124,-0.013758,0.002014
7377,0,0,0,0,0,0,0.150163,-0.116842,0.001853,-0.008341,0.001938
7378,0,0,0,0,0,0,0.097673,-0.168607,-0.05159,-0.013682,0.001022
7379,0,0,0,0,0,0,0.039919,-0.049552,-0.004022,-0.006434,0.001709
7380,0,0,0,0,0,0,0.001657,0.021326,0.16802,-0.017649,0.001633
7381,0,0,0,0,0,0,-0.000288,-0.012472,0.181716,-0.003955,0.002319
7382,0,0,0,0,0,0,0.06273,-0.049856,0.153984,-0.004679,0.002548
7383,0,0,0,0,0,0,0.162369,-0.007857,0.11927,-0.006396,0.003311
7384,0,0,0,0,0,0,0.250565,0.028345,-0.002418,-0.001666,0.001976
7385,0,0,0,0,0,0,0.348107,0.043833,-0.093666,0.013288,0.00106
7386,0,0,0,0,0,0,0.390794,0.015719,-0.112931,0.036558,0.002701
7387,0,0,0,0,0,0,0.29043,-0.060499,-0.109421,0.022443,0.001404
7388,0,0,0,0,0,0,0.218065,-0.073431,-0.081422,0.015882,-0.00119
7389,0,0,0,0,0,0,0.212762,-0.071562,-0.00715,0.014509,0.001137
7390,0,0,0,0,0,0,0.207079,-0.070227,0.03958,0.015119,0.002624
7391,0,0,0,0,0,0,0.202272,-0.068281,0.086845,0.014699,0.002319
7392,0,0,0,0,0,0,0.196512,-0.067328,0.063842,0.014051,0.001633
7393,0,0,0,0,0,0,0.192201,-0.065077,0.063842,0.014165,0.002739
7394,0,0,0,0,0,0,0.100725,-0.023955,0.053962,-0.002543,0.000984
7395,0,0,0,0,0,0,-0.044805,0.002329,0.010666,-0.013071,0.000374
7396,-2.186713,0.117456,25.002136,3725.305664,867.782776,2784.703369,-0.040877,0.027811,-0.032707,-0.012461,0.001595
7397,0,0,0,0,0,0,-0.232297,0.081941,0.049613,-0.011584,0.001671
7398,0,0,0,0,0,0,-0.395414,0.065462,0.095809,-0.003192,0.002052
7399,0,0,0,0,0,0,-0.188622,0.072939,0.095695,0.022748,0.000832
7400,0,0,0,0,0,0,-0.057968,0.064966,0.062622,0.0044,0.001099
7401,0,0,0,0,0,0,-0.091421,0.021632,0.075706,-0.002505,0.001175
7402,0,0,0,0,0,0,-0.163938,-0.001066,-0.014931,-0.018336,0.001518
7403,0,0,0,0,0,0,-0.1071,-0.011022,-0.196891,-0.01742,0.002281
7404,0,0,0,0,0,0,-0.026267,-0.026129,-0.209252,0.000585,0.001328
7405,0,0,0,0,0,0,-0.000479,-0.016325,-0.128266,0.021756,0.001556
7406,0,0,0,0,0,0,-0.014632,-0.00099,-0.025956,0.036481,0.002167
7407,0,0,0,0,0,0,-0.01303,-0.045698,-0.079361,0.019392,0.002319
7408,0,0,0,0,0,0,-0.008872,-0.085905,-0.230918,0.021642,0.002968
7409,0,0,0,0,0,0,-0.009749,-0.05348,-0.284668,0.020078,0.001404
7410,0,0,0,0,0,0,-0.019286,-0.091055,-0.210778,0.009893,0.002319
7411,0,0,0,0,0,0,-0.001853,-0.087584,-0.032518,0.012678,0.001556
7412,0,0,0,0,0,0,-0.003531,-0.081442,-0.165649,0.04823,0.001289
7413,0,0,0,0,0,0,-0.034544,-0.032805,-0.207535,0.032362,0.001518
7414,0,0,0,0,0,0,-0.059798,0.115167,0.033666,0.012106,0.00106
7415,0,0,0,0,0,0,-0.065443,0.113985,0.231497,-0.023485,0.001327
7416,0,0,0,0,0,0,-0.035155,0.052149,0.310958,-0.047785,0.001289
7417,0,0,0,0,0,0,-0.011084,0.041887,0.165162,-0.044276,0.002281
7418,0,0,0,0,0,0,0.00406,0.023157,-0.024619,-0.013797,0.001709
7419,0,0,0,0,0,0,0.011613,-0.062826,-0.125519,-0.007807,0.001747
7420,0,0,0,0,0,0,-0.005286,-0.061834,-0.069062,-0.025431,0.002014
7421,0,0,0,0,0,0,-0.016158,-0.040053,0.11038,-0.028788,0.002357
7422,0,0,0,0,0,0,-0.013945,0.012056,0.191367,-0.034319,0.001022
7423,0,0,0,0,0,0,-0.027068,0.071069,0.190643,-0.024859,0.001938
7424,0,0,0,0,0,0,-0.006392,0.041849,0.16455,-0.025393,0.001595
7425,0,0,0,0,0,0,-0.00376,0.030062,0.134643,-0.012232,0.000717
7426,0,0,0,0,0,0,-0.017798,-0.029371,0.079864,-0.019022,0.001785
7427,0,0,0,0,0,0,-0.025732,-0.071027,-0.009514,-0.00857,0.001251
7428,0,0,0,0,0,0,-0.018065,-0.12142,-0.021836,0.006307,0.0019
7429,0,0,0,0,0,0,0.00036,-0.06729,-0.004784,0.009969,0.001366
7430,0,0,0,0,0,0,0.021112,0.023042,-0.053269,0.012792,0.002663
7431,0,0,0,0,0,0,0.000322,0.040857,-0.01558,0.019353,0.001556
7432,0,0,0,0,0,0,-0.008986,-0.010336,0.116179,0.029882,0.002357
7433,0,0,0,0,0,0,0.003145,-0.022962,0.041374,0.012182,0.000755
7434,0,0,0,0,0,0,0.012147,-0.036466,0.037559,0.011343,0.002319
7435,0,0,0,0,0,0,0.007837,-0.012816,0.038208,0.011266,0.001442
7436,0,0,0,0,0,0,-0.012381,0.020677,0.035804,0.011343,0.001823
